Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,Year,PitStopNextLap,LapsRemaining
ALO,28.0,1.0,2,28.0,1,-0.20838287480548376,-0.3050009415146068,-0.09122287698098364,-0.2000899283414429,308.0,305.0,302.0,327.0,7.0,2396.189,28.1,32.0,43.1,1.7,228,1,2022,0,25.0
ALO,29.0,1.0,2,29.0,1,-0.2263729892049789,-0.2561681572693101,-0.1499533990712391,-0.23656007172790716,305.0,305.0,301.0,309.0,7.0,2484.054,28.2,31.0,43.4,1.1,208,1,2022,0,24.0
ALO,30.0,1.0,2,30.0,1,-0.26009098804954445,-0.26185128302199495,-0.17420648916519085,-0.28070814003783856,303.0,306.0,301.0,310.0,7.0,2571.752,28.3,30.0,43.7,1.1,158,1,2022,0,23.0
ALO,31.0,1.0,2,31.0,1,0.391000337881933,-0.23069933445171942,-0.08765624608481415,1.0466131311063969,299.0,301.0,307.0,308.0,8.0,2659.137,28.3,30.0,43.2,1.7,204,1,2022,0,22.0
BOT,1.0,1.0,2,1.0,1,0.9128213807032557,-0.27258607611040114,0.27471345296599325,0.05184198320979484,322.0,312.0,307.0,240.0,20.0,0.0,27.5,33.0,43.4,0.4,165,1,2022,0,52.0
BOT,2.0,1.0,2,2.0,1,0.0050208175621971034,-0.16692203433824962,0.07117771649126127,-0.04605155956439978,313.0,314.0,310.0,314.0,20.0,98.52,27.8,32.0,43.5,0.5,4,1,2022,0,51.0
BOT,3.0,1.0,2,3.0,1,-0.01684740533060434,-0.06946695198664472,-0.017988055912972784,-0.11587268933717143,311.0,326.0,307.0,311.0,20.0,188.366,27.8,32.0,43.8,0.4,213,1,2022,0,50.0
BOT,4.0,1.0,2,4.0,1,-0.15484343255069483,-0.2475382255707877,-0.0691097654247336,-0.16865842318600274,315.0,327.0,306.0,301.0,20.0,278.009,27.8,32.0,44.1,1.3,181,1,2022,0,49.0
BOT,5.0,1.0,2,5.0,1,-0.2412390717626472,-0.27448045136129634,-0.16112884254590326,-0.23751981234334077,317.0,328.0,306.0,328.0,20.0,366.371,28.0,31.0,44.2,1.1,186,1,2022,0,48.0
BOT,6.0,1.0,2,6.0,1,-0.2257266377894281,-0.2647980889678317,-0.19964845622453212,-0.17513667234017682,311.0,327.0,306.0,329.0,20.0,453.931,28.1,32.0,43.9,2.4,187,1,2022,0,47.0
BOT,7.0,1.0,2,7.0,1,-0.18683782762045772,-0.2789006602800511,-0.14876452210584956,-0.12379054941449634,315.0,329.0,304.0,330.0,20.0,541.635,27.8,33.0,43.9,1.3,198,1,2022,0,46.0
BOT,8.0,1.0,2,8.0,1,-0.1892077828108096,-0.31152601182324535,-0.14496011581660181,-0.09571813641307252,313.0,330.0,307.0,329.0,19.0,629.7,27.9,33.0,43.9,2.2,235,1,2022,0,45.0
BOT,9.0,1.0,2,9.0,1,-0.08751516009748939,-0.30058073259585133,0.044071321680373934,-0.07244442648881587,315.0,326.0,305.0,326.0,19.0,717.743,28.0,33.0,43.9,1.5,202,1,2022,0,44.0
BOT,10.0,1.0,2,10.0,1,-0.20008803163924752,-0.30836871973842,-0.13925350638273146,-0.12930905795323766,308.0,324.0,305.0,331.0,19.0,806.73,28.1,32.0,44.3,1.2,0,1,2022,0,43.0
BOT,11.0,1.0,2,11.0,1,-0.15990651863917554,-0.2732175345273662,-0.130218041445769,-0.08899995210503982,311.0,324.0,305.0,320.0,18.0,894.672,28.2,32.0,44.4,1.7,202,126,2022,0,42.0
BOT,12.0,1.0,2,12.0,1,2.271128880483204,2.9381694880178686,1.5587005755869632,-0.03933337525636709,251.0,275.0,304.0,124.0,18.0,982.987,28.2,31.0,44.0,2.5,207,671,2022,0,41.0
BOT,13.0,1.0,2,13.0,1,-0.24673305879482899,-0.30584288607055976,-0.20535506565840334,-0.16937822864757773,311.0,318.0,304.0,320.0,18.0,1093.869,28.2,31.0,43.8,1.5,166,1,2022,0,40.0
BOT,14.0,1.0,2,14.0,1,-0.1947017698429914,-0.26248274143896005,-0.17063985826902134,-0.13794672349213755,313.0,328.0,305.0,322.0,18.0,1181.378,28.1,32.0,43.4,1.6,209,1,2022,0,39.0
BOT,15.0,1.0,2,15.0,1,-0.18608375096898128,-0.29679198209406094,-0.12617585976344387,-0.12451035487607133,317.0,330.0,304.0,333.0,17.0,1269.37,28.1,32.0,43.3,1.7,188,1,2022,0,38.0
BOT,16.0,1.0,2,16.0,1,-0.1495648959903628,-0.26900781174759936,-0.07006086699704575,-0.13146847433796263,313.0,326.0,306.0,327.0,17.0,1357.442,28.1,32.0,43.3,2.0,215,1,2022,0,37.0
BOT,17.0,1.0,2,17.0,1,-0.2401618194033969,-0.2978444127890024,-0.18015087399214028,-0.18929284641781804,312.0,325.0,307.0,324.0,17.0,1445.853,28.1,32.0,43.8,1.6,198,1,2022,0,36.0
BOT,18.0,1.0,2,18.0,1,-0.25481245148921394,-0.3247866385795111,-0.16469547344207275,-0.2068081126494756,308.0,312.0,304.0,332.0,16.0,1533.423,28.1,32.0,43.2,1.2,188,1,2022,0,35.0
BOT,19.0,1.0,2,19.0,1,-0.24867211304148137,-0.2791111464190397,-0.19465517296989568,-0.21496590788065828,311.0,311.0,303.0,315.0,13.0,1620.857,28.1,32.0,43.7,1.6,198,1,2022,0,34.0
BOT,20.0,1.0,2,20.0,1,-0.2329442285964125,-0.2675344087746806,-0.18633303421216713,-0.20152953926459288,309.0,312.0,303.0,316.0,9.0,1708.348,28.2,32.0,43.7,2.2,169,1,2022,0,33.0
BOT,21.0,1.0,2,21.0,1,-0.22949702104680875,-0.2807950355309463,-0.20012400701068864,-0.16481946072426917,316.0,316.0,303.0,319.0,9.0,1795.985,28.3,31.0,43.7,1.5,176,1,2022,0,32.0
BOT,22.0,1.0,2,22.0,1,-0.11972500563910204,-0.18018266109451608,-0.05294103869543301,-0.1835344027252181,320.0,325.0,304.0,316.0,10.0,1883.654,28.3,31.0,43.5,1.7,216,1,2022,0,31.0
BOT,23.0,1.0,2,23.0,1,-0.229281570574959,-0.2887935088125036,-0.1613666179389815,-0.19433148464884298,315.0,317.0,304.0,319.0,10.0,1972.342,28.2,31.0,43.4,1.3,215,1,2022,1,30.0
BOT,24.0,1.0,2,24.0,1,-0.2124764337706383,-0.2572205879642516,-0.17206651062748915,-0.1820947918020681,311.0,315.0,304.0,319.0,10.0,2060.013,28.2,32.0,43.4,1.8,278,1,2022,1,29.0
BOT,25.0,1.0,2,25.0,1,-0.24242404935782316,-0.29658149595507305,-0.18133975095752983,-0.19457141980270073,314.0,316.0,304.0,320.0,10.0,2147.84,28.3,31.0,43.2,1.7,186,1,2022,1,28.0
BOT,26.0,1.0,2,26.0,1,-0.21850904698244522,-0.30079121873483994,-0.14757564514046,-0.1705779044168691,313.0,312.0,305.0,319.0,10.0,2235.389,28.1,31.0,43.6,2.0,145,1,2022,1,27.0
BOT,27.0,1.0,2,27.0,1,-0.21398458707358964,-0.26900781174759936,-0.150666725250473,-0.193611679187268,309.0,312.0,304.0,316.0,10.0,2323.16,27.9,32.0,43.2,1.2,204,1,2022,0,26.0
BOT,28.0,1.0,2,28.0,1,-0.23175925100123654,-0.2799530909749934,-0.19750847768683044,-0.17345712626316906,311.0,310.0,303.0,319.0,10.0,2410.973,28.2,31.0,43.4,1.7,264,1,2022,0,25.0
BOT,29.0,1.0,2,29.0,1,-0.1532275540118178,-0.2671134364967041,-0.05389214026774431,-0.15810127641623647,308.0,310.0,304.0,314.0,10.0,2498.621,28.2,31.0,43.4,1.1,208,1,2022,0,24.0
BOT,30.0,1.0,2,30.0,1,-0.2689244573954058,-0.2930032315922705,-0.19180186825296008,-0.24711721849767343,311.0,311.0,304.0,313.0,10.0,2586.998,28.3,30.0,43.7,1.1,158,1,2022,0,23.0
BOT,31.0,1.0,2,31.0,1,-0.23671461185379164,-0.29047739792441024,-0.14282013727890097,-0.22768247103514952,306.0,311.0,305.0,319.0,10.0,2674.301,28.3,30.0,43.2,1.7,204,1,2022,0,22.0
BOT,32.0,1.0,2,32.0,1,-0.2668776779128278,-0.30415899695865317,-0.168024328945164,-0.253835402805707,307.0,312.0,304.0,314.0,9.0,2761.903,28.4,30.0,43.2,1.7,210,1,2022,0,21.0
BOT,33.0,1.0,2,33.0,1,-0.2819592109423459,-0.3191035128268262,-0.20963502273380671,-0.2284022764967245,308.0,312.0,304.0,319.0,8.0,2849.225,28.5,30.0,43.2,1.5,204,1,2022,1,20.0
BOT,34.0,1.0,2,34.0,1,-0.302319280532196,-0.31594622074200085,-0.2255659740700299,-0.2612733925753147,307.0,310.0,303.0,313.0,7.0,2936.407,28.4,30.0,43.1,1.7,204,1,2022,1,19.0
BOT,35.0,1.0,2,35.0,1,0.13084389312274655,-0.31026309498931526,-0.207495044196105,0.6787925402415896,309.0,315.0,307.0,314.0,11.0,3023.4,28.4,30.0,43.1,2.0,208,1,2022,1,18.0
BOT,36.0,2.0,1,1.0,1,1.8188983400695131,3.9996510869361126,-0.32281610983891423,-0.3579672595802179,311.0,318.0,308.0,283.0,17.0,3114.414,28.3,30.0,42.9,1.2,164,1,2022,0,17.0
BOT,37.0,2.0,1,2.0,1,-0.3574746013258619,-0.41213838625967636,-0.2300837065385107,-0.26991105811421373,318.0,327.0,308.0,329.0,16.0,3221.098,28.2,31.0,42.8,2.0,158,1,2022,0,16.0
BOT,38.0,2.0,1,3.0,1,-0.39797929003370924,-0.3565700455667517,-0.3361315318512801,-0.3164584779627287,306.0,310.0,306.0,314.0,16.0,3307.579,28.3,31.0,43.2,0.6,237,1,2022,0,15.0
BOT,39.0,2.0,1,4.0,1,-0.3960402357870569,-0.3388892098917305,-0.35800686801445186,-0.31022016396241237,311.0,311.0,308.0,315.0,16.0,3393.684,28.4,31.0,43.3,1.5,197,1,2022,0,14.0
BOT,40.0,2.0,1,5.0,1,-0.3980870152696349,-0.3544651841768686,-0.35039805543595726,-0.30470165542367106,309.0,313.0,307.0,319.0,16.0,3479.807,28.4,31.0,43.2,1.8,191,1,2022,0,13.0
BOT,41.0,2.0,1,6.0,1,-0.370940255816503,-0.34646671089531134,-0.3037940783926781,-0.3003828226542211,310.0,329.0,314.0,317.0,16.0,3565.911,28.4,32.0,43.1,2.2,179,1,2022,0,12.0
BOT,42.0,2.0,1,7.0,1,-0.38806856832859754,-0.3348899732509522,-0.35610466486982845,-0.29894321173107113,319.0,311.0,306.0,327.0,15.0,3652.267,28.4,31.0,43.1,2.4,203,1,2022,0,11.0
BOT,43.0,2.0,1,8.0,1,-0.382359130824566,-0.33215365344410336,-0.33280267634818883,-0.31285945065485377,306.0,311.0,306.0,314.0,15.0,3738.464,28.4,30.0,42.5,1.8,172,1,2022,0,10.0
BOT,44.0,2.0,1,9.0,1,-0.4026114751784905,-0.343309418810486,-0.3442158952159304,-0.33373380904052763,308.0,313.0,306.0,315.0,15.0,3824.714,28.3,31.0,42.4,1.2,181,1,2022,0,9.0
BOT,45.0,2.0,1,10.0,1,-0.4409616591678357,-0.37425088124177364,-0.369182311489116,-0.3586870650417929,309.0,315.0,308.0,317.0,15.0,3910.776,28.4,31.0,42.8,1.2,199,1,2022,0,8.0
BOT,46.0,2.0,1,11.0,1,-0.3286042380979273,-0.35804344853967046,-0.20107510858299993,-0.2965438601924876,310.0,315.0,313.0,319.0,14.0,3996.482,28.3,31.0,42.7,1.6,218,12,2022,0,7.0
BOT,47.0,2.0,1,12.0,1,2.6325470470120096,1.2172348156491313,2.04447570364523,2.2371713645513873,260.0,227.0,212.0,343.0,13.0,4083.231,28.3,30.0,42.7,1.7,234,24,2022,0,6.0
BOT,48.0,2.0,1,13.0,1,3.1051376570155496,2.2521951610548405,2.4741358389370998,1.6764429099844909,213.0,252.0,223.0,244.0,13.0,4197.468,28.3,31.0,42.3,1.3,0,4,2022,0,5.0
BOT,49.0,2.0,1,14.0,1,1.5667135627687876,1.145038069976127,1.3627736516907267,0.6334447961623669,204.0,282.0,270.0,219.0,13.0,4316.092,28.5,31.0,42.2,0.8,196,4,2022,0,4.0
BOT,50.0,2.0,1,15.0,1,4.532927933967204,1.0823132005575986,4.028949134273862,4.62116705328767,132.0,265.0,176.0,165.0,13.0,4420.435,28.5,31.0,42.5,2.0,169,4,2022,0,3.0
BOT,51.0,2.0,1,16.0,1,5.817766822846216,3.57804735054245,4.047733390327021,4.6190076369029445,152.0,159.0,177.0,122.0,13.0,4552.313,28.4,31.0,42.6,2.0,192,4,2022,0,2.0
BOT,52.0,2.0,1,17.0,1,4.552210751197802,2.935433168211021,2.935657876901414,3.654948188700209,215.0,250.0,294.0,171.0,13.0,4696.118,28.4,30.0,42.4,1.8,217,4,2022,0,1.0
DEV,1.0,1.0,1,1.0,1,0.39767930250929073,-0.27258607611040114,0.2552158707336006,-0.09691781218236388,319.0,315.0,307.0,249.0,8.0,0.0,27.5,33.0,43.4,0.4,165,1,2022,0,52.0
DEV,2.0,1.0,1,2.0,1,-0.14902626981073763,-0.25743107410323945,-0.10406274820719383,-0.10915450502913875,313.0,311.0,306.0,303.0,8.0,93.738,27.8,32.0,43.5,0.5,4,1,2022,0,51.0
DEV,3.0,1.0,1,3.0,1,-0.24059272034709642,-0.2629037137169372,-0.20511729026532508,-0.20488863141860925,310.0,326.0,306.0,322.0,8.0,182.154,27.9,32.0,43.7,2.0,36,1,2022,0,50.0
DEV,4.0,1.0,1,4.0,1,-0.2521193205910851,-0.3308907366101732,-0.1780108954544386,-0.18041524572506037,314.0,329.0,307.0,339.0,8.0,269.72,27.8,32.0,44.1,1.3,181,1,2022,0,49.0
DEV,5.0,1.0,1,5.0,1,-0.25545880290476475,-0.3174196237149189,-0.20250176094146774,-0.17849576449419402,316.0,331.0,308.0,337.0,8.0,357.179,28.0,31.0,44.2,1.1,186,1,2022,0,48.0
DEV,6.0,1.0,1,6.0,1,-0.2513652439396087,-0.3136308732131292,-0.20178843476223382,-0.17441686687860183,313.0,329.0,307.0,330.0,8.0,444.607,28.1,32.0,43.9,2.4,187,1,2022,0,47.0
DEV,7.0,1.0,1,7.0,1,-0.26483089843024976,-0.33762629305780034,-0.1832419541021533,-0.19577109557199296,314.0,327.0,307.0,333.0,8.0,532.073,27.8,33.0,43.9,1.3,198,1,2022,0,46.0
DEV,8.0,1.0,1,8.0,1,-0.266231326497277,-0.34625622475632273,-0.19869735465222083,-0.17345712626316906,315.0,329.0,306.0,338.0,8.0,619.414,27.9,33.0,43.9,2.2,235,1,2022,0,45.0
DEV,9.0,1.0,1,9.0,1,-0.18619147620490692,-0.2763748266121916,-0.13188246919731422,-0.14226555626158666,316.0,328.0,307.0,319.0,9.0,706.742,28.0,33.0,43.9,1.5,202,1,2022,0,44.0
DEV,10.0,1.0,1,10.0,1,-0.26052188899324547,-0.359095879234612,-0.17040208287594394,-0.17465680203246042,314.0,332.0,307.0,336.0,9.0,794.813,28.1,32.0,44.3,1.2,0,1,2022,0,43.0
DEV,11.0,1.0,1,11.0,1,-0.21560046561246662,-0.318682540548849,-0.12712696133575518,-0.1643395904165528,315.0,330.0,305.0,331.0,9.0,882.194,28.2,32.0,44.4,1.7,202,12,2022,0,42.0
DEV,12.0,1.0,1,12.0,1,2.2616490597217918,1.8815290702963594,1.633362049013442,1.068687165261362,210.0,260.0,306.0,339.0,9.0,969.992,28.2,31.0,44.0,2.5,207,2671,2022,0,41.0
DEV,13.0,1.0,1,13.0,1,-0.2529811224784872,-0.3529917812039499,-0.1635065964766832,-0.17177758018616046,317.0,329.0,307.0,336.0,9.0,1080.786,28.2,31.0,43.8,1.7,183,1,2022,0,40.0
DEV,14.0,1.0,1,14.0,1,-0.209029226221033,-0.33973115444768415,-0.0786207811478517,-0.17465680203246042,316.0,329.0,308.0,319.0,9.0,1168.237,28.1,32.0,43.4,1.6,209,1,2022,0,39.0
DEV,15.0,1.0,1,15.0,1,-0.18349834530677808,-0.29910732962293257,-0.0843273905817229,-0.15834121157009423,317.0,330.0,305.0,338.0,9.0,1256.096,28.1,31.0,43.4,0.8,149,1,2022,0,38.0
DEV,16.0,1.0,1,16.0,1,-0.241885423178198,-0.3233132356065931,-0.11286043775107803,-0.23200130380459946,315.0,329.0,306.0,319.0,9.0,1344.192,28.1,32.0,43.3,2.0,215,1,2022,0,37.0
DEV,17.0,1.0,1,17.0,1,-0.23445238189936385,-0.3169986514369424,-0.11785372100571533,-0.21760519457309963,314.0,328.0,306.0,319.0,9.0,1431.746,28.1,32.0,43.8,1.6,198,1,2022,1,36.0
DEV,18.0,1.0,1,18.0,1,-0.2115069066473121,-0.3283649029423137,-0.05840987273622596,-0.2135262969575083,309.0,332.0,306.0,335.0,8.0,1519.369,28.1,32.0,43.2,1.2,188,1,2022,1,35.0
DEV,19.0,1.0,1,19.0,1,0.28112059723830063,-0.34015212672566064,-0.08694291990558024,0.9259257487156611,317.0,325.0,307.0,319.0,9.0,1607.205,28.1,32.0,43.7,1.6,198,1,2022,1,34.0
DEV,20.0,2.0,2,1.0,1,1.9925514203808201,4.0798463058906735,-0.1601777409735911,-0.2267227304197159,310.0,308.0,304.0,281.0,14.0,1699.614,28.2,32.0,43.7,2.2,169,1,2022,0,33.0
DEV,21.0,2.0,2,2.0,1,-0.291008130760057,-0.2799530909749934,-0.2272304018215751,-0.27542956665295587,311.0,310.0,305.0,317.0,14.0,1807.91,28.2,32.0,43.6,2.2,208,1,2022,0,32.0
DEV,22.0,2.0,2,3.0,1,-0.32871196333385144,-0.3302592781932081,-0.28334539458797325,-0.2454376724206657,312.0,313.0,306.0,319.0,14.0,1895.008,28.3,31.0,43.5,1.7,216,1,2022,0,31.0
DEV,23.0,2.0,2,4.0,1,-0.30964459657510446,-0.3268914999693949,-0.24411245473011045,-0.24639741303609844,313.0,315.0,306.0,320.0,14.0,1981.756,28.2,31.0,43.4,1.3,215,1,2022,0,30.0
DEV,24.0,2.0,2,5.0,1,-0.3211711968190932,-0.33994164058667276,-0.23151035889697852,-0.26991105811421373,312.0,314.0,306.0,322.0,13.0,2068.681,28.2,32.0,43.4,1.8,278,1,2022,0,29.0
DEV,25.0,2.0,2,6.0,1,-0.34002311310599037,-0.3430989326714974,-0.2740721542579334,-0.265352290190906,311.0,326.0,307.0,319.0,13.0,2155.499,28.3,31.0,43.2,1.7,186,1,2022,0,28.0
DEV,26.0,2.0,2,7.0,1,-0.28917680174933025,-0.34204650197655584,-0.22818150339388726,-0.19961005803372567,316.0,328.0,306.0,327.0,13.0,2242.142,28.1,31.0,43.6,2.0,145,1,2022,0,27.0
DEV,27.0,2.0,2,8.0,1,-0.3278501614464509,-0.33994164058667276,-0.2655122401071266,-0.2504763106516898,311.0,329.0,308.0,337.0,13.0,2329.257,27.9,32.0,43.2,1.2,204,1,2022,0,26.0
DEV,28.0,2.0,2,9.0,1,-0.30501241143032326,-0.3365738623628588,-0.23816806990316186,-0.23104156318916585,314.0,328.0,306.0,338.0,13.0,2416.013,28.2,31.0,43.4,1.7,264,1,2022,0,25.0
DEV,29.0,2.0,2,10.0,1,-0.30986004704695425,-0.3586749069566355,-0.21557940756075533,-0.23943929357420715,315.0,329.0,310.0,335.0,13.0,2502.981,28.2,31.0,43.4,1.1,208,1,2022,0,24.0
DEV,30.0,2.0,2,11.0,1,-0.302319280532196,-0.3176301098539075,-0.22437709710464035,-0.26055358711373966,316.0,329.0,308.0,329.0,13.0,2589.904,28.4,30.0,43.4,1.2,187,1,2022,0,23.0
DEV,31.0,2.0,2,12.0,1,-0.2500725411085071,-0.35362323962091496,-0.12570030897728737,-0.20272921503388427,314.0,330.0,309.0,336.0,13.0,2676.897,28.3,30.0,43.2,1.7,204,1,2022,0,22.0
DEV,32.0,2.0,2,13.0,1,-0.2583673842747433,-0.3351004593899408,-0.15447113153972075,-0.21328636180365051,311.0,332.0,309.0,327.0,12.0,2764.375,28.4,30.0,43.2,1.7,210,1,2022,0,21.0
DEV,33.0,2.0,2,14.0,1,-0.2859450446715763,-0.34394087722745104,-0.19703292690067478,-0.2216840921886918,319.0,330.0,309.0,329.0,12.0,2851.776,28.5,30.0,43.2,1.5,204,1,2022,0,20.0
DEV,34.0,2.0,2,15.0,1,-0.2906849550522816,-0.341836015837568,-0.2431613531577983,-0.18809317064852665,320.0,330.0,308.0,334.0,10.0,2938.921,28.4,30.0,43.1,1.7,204,1,2022,0,19.0
DEV,35.0,2.0,2,16.0,1,-0.2068747215025309,-0.34394087722745104,-0.18514415724677674,-0.05756844694959965,319.0,312.0,307.0,337.0,10.0,3026.022,28.4,30.0,43.1,2.0,208,1,2022,0,18.0
DEV,36.0,2.0,2,17.0,1,-0.18403697148640324,-0.3167881652979538,-0.044856675330781866,-0.17921556995576815,320.0,324.0,310.0,326.0,10.0,3113.901,28.3,30.0,42.9,1.2,164,1,2022,0,17.0
DEV,37.0,2.0,2,18.0,1,-0.28551414372787526,-0.32794393066433647,-0.1482889713196939,-0.28814612980744625,311.0,328.0,311.0,334.0,10.0,3201.992,28.2,31.0,42.8,2.0,158,1,2022,0,16.0
DEV,38.0,2.0,2,19.0,1,-0.266662227440978,-0.32499712471849973,-0.13877795559657496,-0.2591139761905897,327.0,324.0,310.0,332.0,10.0,3289.141,28.3,31.0,42.8,1.1,189,1,2022,0,15.0
DEV,39.0,2.0,2,20.0,1,-0.2802356071675432,-0.27700628502915664,-0.19917290543837649,-0.2831074915764222,315.0,311.0,309.0,326.0,10.0,3376.465,28.4,31.0,43.3,1.5,197,1,2022,0,14.0
DEV,40.0,2.0,2,21.0,1,-0.32052484540354237,-0.31594622074200085,-0.25362347045322853,-0.27351008542208866,317.0,324.0,308.0,316.0,10.0,3463.663,28.4,31.0,43.2,1.8,191,1,2022,0,13.0
DEV,41.0,2.0,2,22.0,1,-0.3420698925885684,-0.3656209495432513,-0.2569523259563198,-0.2615133277291733,319.0,325.0,308.0,333.0,10.0,3550.487,28.4,32.0,43.1,2.2,179,1,2022,0,12.0
DEV,42.0,2.0,2,23.0,1,-0.28508324278417574,-0.29174031475834034,-0.22627930024926382,-0.24975650519011477,311.0,314.0,308.0,330.0,10.0,3637.111,28.4,31.0,43.1,2.4,203,1,2022,0,11.0
DEV,43.0,2.0,2,24.0,1,-0.2729102911246362,-0.3064743444875248,-0.19061299128756967,-0.24183864511279074,313.0,312.0,309.0,333.0,10.0,3724.264,28.4,30.0,43.0,1.8,203,1,2022,0,10.0
DEV,44.0,2.0,2,25.0,1,-0.26407682177877484,-0.2953185791211429,-0.22913260496619942,-0.19601103072585072,315.0,294.0,309.0,314.0,10.0,3811.53,28.3,31.0,42.4,1.2,181,1,2022,0,9.0
DEV,45.0,2.0,2,26.0,1,-0.3070591909129013,-0.352149836647997,-0.20963502273380671,-0.24663734818995706,318.0,326.0,310.0,322.0,10.0,3898.878,28.3,31.0,42.6,1.6,206,1,2022,0,8.0
DEV,46.0,2.0,2,27.0,1,-0.28002015669569347,-0.295950037538108,-0.17848644624059423,-0.2819078158071299,317.0,313.0,310.0,313.0,9.0,3985.827,28.3,31.0,42.7,1.6,218,12,2022,0,7.0
DEV,47.0,2.0,2,28.0,1,2.3445974913841408,0.04145924326021524,2.858380874151079,2.1148044360836438,148.0,272.0,266.0,320.0,9.0,4073.027,28.3,30.0,42.7,1.7,234,24,2022,0,6.0
DEV,48.0,2.0,2,29.0,1,3.04211839399935,1.9600404001390128,2.3997121409036986,1.9442105416903774,217.0,241.0,229.0,242.0,9.0,4184.591,28.3,31.0,42.3,1.3,0,4,2022,0,5.0
DEV,49.0,2.0,2,30.0,1,1.645029809286355,2.0964354182034635,0.08021318142822371,1.0175809774895395,286.0,309.0,151.0,229.0,9.0,4302.63,28.5,31.0,42.2,0.8,196,4,2022,0,4.0
DEV,50.0,2.0,2,31.0,1,3.5529514627563104,2.4342656712797623,3.900312646618688,1.0271783836438722,160.0,198.0,270.0,263.0,9.0,4407.7,28.5,31.0,42.5,2.0,169,4,2022,0,3.0
DEV,51.0,2.0,2,32.0,1,0.21939403705320262,0.05871910665725998,0.21859846019959514,0.02544911628537961,309.0,311.0,298.0,280.0,9.0,4530.481,28.4,31.0,42.6,2.0,192,4,2022,0,2.0
DEV,52.0,2.0,2,33.0,1,-0.01146114353434821,-0.10840688769948896,-0.07743190418246215,0.0004958602841143654,322.0,289.0,311.0,306.0,9.0,4622.317,28.4,31.0,42.4,1.2,186,4,2022,0,1.0
DEV,53.0,2.0,2,34.0,1,3.562539008753647,1.9655130397527107,3.0417057022141845,2.4492740405621434,184.0,132.0,240.0,104.0,9.0,4712.01,28.4,30.0,42.4,1.8,217,4,2022,0,0.0
GAS,1.0,1.0,2,1.0,1,0.20269662548480755,-0.27258607611040114,-0.000630452218281794,-0.06308695548834097,323.0,308.0,303.0,265.0,5.0,0.0,27.5,33.0,43.4,0.4,165,1,2022,0,52.0
GAS,2.0,1.0,2,2.0,1,-0.17218719553464068,-0.22143794433623198,-0.11523819168185713,-0.1904925221871094,305.0,309.0,304.0,304.0,5.0,91.928,27.8,32.0,43.5,0.5,4,1,2022,0,51.0
GAS,3.0,1.0,2,3.0,1,-0.2342369314275141,-0.26206176916098356,-0.22746817721465337,-0.16913829349371912,307.0,323.0,302.0,312.0,5.0,180.129,27.9,32.0,43.7,2.0,36,1,2022,0,50.0
GAS,4.0,1.0,2,4.0,1,-0.2622454927680481,-0.2934242038702477,-0.2514834919155268,-0.1715376450323027,309.0,325.0,302.0,328.0,5.0,267.754,27.8,32.0,44.1,1.3,181,1,2022,0,49.0
GAS,5.0,1.0,2,5.0,1,-0.24403992789670167,-0.26648197807973906,-0.19774625307990867,-0.2159256484960919,311.0,324.0,303.0,325.0,5.0,355.119,28.0,31.0,44.2,1.1,186,1,2022,0,48.0
GAS,6.0,1.0,2,6.0,1,-0.2675240293283786,-0.2709021869984938,-0.2574278767424763,-0.20296915018774203,307.0,324.0,303.0,319.0,5.0,442.653,28.1,32.0,43.9,2.4,187,1,2022,0,47.0
GAS,7.0,1.0,2,7.0,1,-0.2619223170602727,-0.2843732998937481,-0.2495812887709034,-0.18305453241750172,306.0,323.0,302.0,327.0,5.0,529.969,27.8,33.0,43.9,1.3,198,1,2022,0,46.0
GAS,8.0,1.0,2,8.0,1,-0.2765729491460897,-0.3001597603178749,-0.2343636636139141,-0.2130464266497919,308.0,324.0,302.0,326.0,5.0,617.337,27.9,33.0,43.9,2.2,235,1,2022,1,45.0
GAS,9.0,1.0,2,9.0,1,-0.24403992789670167,-0.29679198209406094,-0.19655737611451912,-0.18257466210978535,311.0,324.0,302.0,328.0,5.0,704.569,28.0,33.0,43.9,1.5,202,1,2022,1,44.0
GAS,10.0,1.0,2,10.0,1,-0.23628371091009212,-0.29426614842620064,-0.19251519443219398,-0.17225745049387683,305.0,324.0,302.0,327.0,5.0,792.103,28.1,32.0,44.3,1.2,0,1,2022,1,43.0
GAS,11.0,1.0,2,11.0,1,-0.25319657295033693,-0.29047739792441024,-0.21653050913306746,-0.19001265187939304,307.0,326.0,302.0,329.0,5.0,879.709,28.2,32.0,44.4,1.7,202,12,2022,0,42.0
GAS,12.0,1.0,2,12.0,1,2.2591713792955144,1.5260179815450385,1.7035057899714396,1.3976382612011198,226.0,286.0,304.0,319.0,6.0,967.158,28.1,31.0,43.9,1.7,196,2671,2022,0,41.0
GAS,13.0,1.0,2,13.0,1,-0.150534423113689,-0.23785586317732305,-0.13687575245195152,-0.10171651525953106,306.0,326.0,306.0,312.0,6.0,1077.929,28.2,31.0,43.8,1.7,183,1,2022,0,40.0
