Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,PitStopNextLap,LapsRemaining
8,15.0,1.0,2,15.0,1,-0.1257181644907381,-0.12799647291725516,-0.0004730752952346606,0.04414741491516009,315.0,328.0,308.0,320.0,3.0,1212.648,30.1,40.0,43.7,1.5,205,1,0,37.0
8,16.0,1.0,2,16.0,1,-0.1699275878009975,-0.17565262522337918,0.22265999548085863,-0.05205693401508031,325.0,325.0,309.0,334.0,3.0,1299.962,30.0,42.0,43.5,0.8,156,1,0,36.0
8,17.0,1.0,2,17.0,1,-0.026733543745747303,-0.15587082615291278,0.6225321322182196,0.2032179720572437,316.0,324.0,311.0,330.0,3.0,1387.117,30.0,40.0,43.9,1.7,178,1,0,35.0
8,18.0,1.0,2,18.0,1,-0.07455757399332513,-0.18854076704201636,0.713110903523368,0.10415606820827977,315.0,322.0,309.0,322.0,3.0,1474.787,29.8,39.0,43.5,1.5,268,1,1,34.0
8,19.0,1.0,2,19.0,1,-0.017836049746198766,-0.1570697230662748,0.7484587167156168,0.18321508762620267,312.0,322.0,306.0,327.0,2.0,1562.285,29.7,40.0,43.5,1.3,216,1,1,33.0
8,20.0,1.0,2,20.0,1,0.9422591621426921,-0.19543442429384664,0.05254864449314643,3.8942264087372926,313.0,311.0,308.0,319.0,3.0,1649.987,29.9,40.0,44.3,0.8,201,1,1,32.0
8,21.0,2.0,3,1.0,1,5.025930861248434,5.607826084833069,-0.1639567113094071,-0.4654498789232468,328.0,321.0,311.0,285.0,8.0,1741.142,30.0,39.0,44.4,1.6,180,1,0,31.0
8,22.0,2.0,3,2.0,1,-0.562807557218605,-0.21341787799427053,-1.2972959717860058,-0.622615399452848,311.0,320.0,311.0,341.0,6.0,1846.984,30.0,39.0,44.0,1.3,145,1,0,30.0
8,23.0,2.0,3,3.0,1,-0.5447345225320206,-0.25298147613520333,-1.091836807606037,-0.5235534956038875,312.0,320.0,310.0,316.0,5.0,1932.726,30.0,40.0,43.7,1.7,134,1,0,29.0
8,24.0,2.0,3,4.0,1,-0.509700639908797,-0.26467072104047956,-0.8377744002867239,-0.4759275802918862,311.0,321.0,311.0,329.0,4.0,2018.533,29.9,41.0,43.6,1.5,210,1,0,28.0
8,25.0,2.0,3,5.0,1,-0.474110663910595,-0.2691665844655858,-0.7228940074119035,-0.389248414424044,313.0,321.0,311.0,347.0,4.0,2104.466,29.9,41.0,43.5,2.0,179,1,0,27.0
8,26.0,2.0,3,6.0,1,-0.5569685767814003,-0.23799526471818394,-1.2221818687524713,-0.5568916363222881,312.0,321.0,310.0,346.0,4.0,2190.527,29.8,40.0,43.6,1.6,156,1,0,26.0
8,27.0,2.0,3,7.0,1,-0.4260085869755299,-0.24339030082831142,-1.071953662685394,-0.15588142939524335,313.0,326.0,309.0,329.0,3.0,2276.29,29.9,39.0,43.4,1.7,153,1,0,25.0
8,28.0,2.0,3,8.0,1,-0.584773245529995,-0.2445891977416724,-1.2398557753485955,-0.6235679177590893,310.0,321.0,310.0,328.0,3.0,2362.524,29.9,41.0,43.0,1.2,174,1,0,24.0
8,29.0,2.0,3,9.0,1,-0.5427881957196217,-0.20442615114405804,-0.8952145967241342,-0.7559679623264504,312.0,320.0,310.0,324.0,3.0,2448.187,29.9,41.0,43.3,0.8,112,1,0,23.0
8,30.0,2.0,3,10.0,1,-0.5516856897191702,-0.20562504805742007,-1.0586982327382988,-0.7121521202394103,311.0,319.0,310.0,342.0,3.0,2534.001,29.9,41.0,42.9,1.0,163,1,0,22.0
8,31.0,2.0,3,11.0,1,-0.35316035485422204,-0.22930326209631224,0.030456261247985027,-0.4263966283674059,313.0,308.0,309.0,332.0,3.0,2619.783,29.7,41.0,42.5,1.2,190,1,0,21.0
8,32.0,2.0,3,12.0,1,-0.2494489404219717,-0.012602645006198874,-0.2920925341313228,-0.6207103628403691,313.0,322.0,312.0,313.0,4.0,2706.279,29.8,42.0,42.8,1.3,193,1,0,20.0
8,33.0,2.0,3,13.0,1,-0.5016372859717023,-0.2053253238290793,-0.8709129751544621,-0.622615399452848,315.0,323.0,312.0,322.0,4.0,2793.148,29.9,41.0,42.6,1.1,174,1,0,19.0
8,34.0,2.0,3,14.0,1,-0.5325004682826409,-0.20922173879750505,-0.8399836386112346,-0.7292974497517313,314.0,323.0,312.0,324.0,4.0,2879.11,29.8,41.0,42.4,1.3,242,1,0,18.0
8,35.0,2.0,3,15.0,1,-0.5327785149701281,-0.19723276966388806,-0.9305624099163831,-0.7292974497517313,313.0,334.0,312.0,327.0,4.0,2964.961,29.8,41.0,42.6,0.8,232,1,0,17.0
8,36.0,2.0,3,16.0,1,-0.5936707395295435,-0.27336272366235126,-0.7648695355777,-0.7673981820013309,314.0,323.0,312.0,330.0,4.0,3050.811,29.8,41.0,42.6,1.8,139,1,0,16.0
8,37.0,2.0,3,17.0,1,-0.5825488720301089,-0.27755886285911674,-0.9150977416447771,-0.6511909486400494,315.0,331.0,312.0,331.0,4.0,3136.442,30.0,43.0,42.5,1.8,208,1,0,15.0
8,38.0,2.0,3,18.0,1,-0.6078511205913261,-0.24998423385179988,-1.2266003454015002,-0.6911967175021282,328.0,324.0,313.0,332.0,4.0,3222.113,30.1,41.0,42.5,1.5,171,1,0,14.0
8,39.0,2.0,3,19.0,1,-0.5942268329045141,-0.24908506116677862,-1.140440050745389,-0.68452908935845,315.0,335.0,313.0,319.0,4.0,3307.693,30.0,40.0,42.8,1.6,186,1,0,13.0
8,40.0,2.0,3,20.0,1,-0.5667002108434067,-0.26586961795384156,-0.8267282086641472,-0.6721463513773283,313.0,339.0,312.0,334.0,4.0,3393.322,30.0,40.0,42.6,1.3,168,1,0,12.0
8,41.0,2.0,3,21.0,1,-0.34898965454193304,-0.2439897492849919,0.054757882817657075,-0.37591315813668447,313.0,329.0,312.0,330.0,4.0,3479.05,30.0,40.0,42.8,1.7,205,1,0,11.0
8,42.0,2.0,3,22.0,1,-0.36650659585354284,-0.24668726734005567,0.15638284574538228,-0.4711649887606871,314.0,330.0,311.0,319.0,4.0,3565.561,30.2,40.0,42.9,1.8,190,1,0,10.0
8,43.0,2.0,3,23.0,1,-0.32507763941814016,-0.18104766133350667,0.19393989726215743,-0.5540340814035679,328.0,342.0,313.0,333.0,4.0,3652.009,30.3,39.0,42.5,1.3,188,1,0,9.0
8,44.0,2.0,3,24.0,1,-0.3281361529804881,-0.16366365608976324,-0.17279366460746537,-0.46163980569828544,314.0,329.0,311.0,319.0,4.0,3738.606,30.1,39.0,42.5,1.6,144,1,0,8.0
8,45.0,2.0,3,25.0,1,-0.40181852516425764,-0.2460878188833741,0.12324427087765194,-0.5797520756720492,315.0,328.0,314.0,332.0,4.0,3825.192,30.0,40.0,41.7,0.8,334,1,0,7.0
8,46.0,2.0,3,26.0,1,-0.3298044331054037,-0.27456162057571326,1.0997276103136338,-0.6635736866211679,333.0,326.0,322.0,333.0,4.0,3911.513,30.0,40.0,41.7,1.1,161,1,0,6.0
8,47.0,2.0,3,27.0,1,-0.10986950330403994,-0.1025199135083205,1.621107854899355,-0.6816715344397299,324.0,322.0,315.0,338.0,4.0,3998.093,30.0,41.0,41.8,1.6,190,1,0,5.0
8,48.0,2.0,3,28.0,1,-0.2608488546088936,-0.11600750378363922,0.2359154254279539,-0.558796672934767,315.0,323.0,314.0,319.0,4.0,4085.464,30.0,41.0,41.2,1.1,176,1,0,4.0
8,49.0,2.0,3,29.0,1,-0.31506795866865056,-0.16306420763308277,0.35300505662729287,-0.6454758388026092,313.0,323.0,316.0,346.0,4.0,4172.292,30.0,42.0,41.2,1.2,157,1,0,3.0
8,50.0,2.0,3,30.0,1,-0.22386864517326716,-0.1381870966808286,1.1615862834000732,-0.7607305538576494,311.0,323.0,315.0,354.0,4.0,4258.925,30.0,41.0,41.0,1.2,179,1,0,2.0
8,51.0,2.0,3,31.0,1,-0.2733609555457606,-0.21161953262422803,0.6667168987085346,-0.48354772674180546,317.0,320.0,317.0,352.0,4.0,4345.886,30.0,41.0,40.8,1.7,161,1,0,1.0
9,1.0,1.0,3,5.0,0,2.418965119380428,-0.169957864884912,5.239840230456223,1.3595751958326177,328.0,318.0,305.0,257.0,19.0,0.0,29.3,41.0,42.8,0.6,332,1,0,50.0
9,2.0,1.0,3,6.0,0,0.3216589556741135,-0.06715245456415318,1.7205235795025695,0.6413763929276469,315.0,313.0,306.0,315.0,18.0,96.615,29.2,41.0,42.5,1.5,4,1,0,49.0
9,3.0,1.0,3,7.0,0,0.21461098099203196,-0.017398232659645886,1.177050951671679,0.35085830952444336,309.0,315.0,305.0,312.0,18.0,185.538,29.2,40.0,43.1,1.0,189,1,0,48.0
9,4.0,1.0,3,8.0,0,0.4131363158569802,0.11148318552672805,1.6255263315483919,0.4280122923298839,310.0,315.0,307.0,320.0,19.0,274.076,29.4,39.0,43.2,1.3,23,1,0,47.0
9,5.0,1.0,3,9.0,0,0.14176274887072016,-0.047670379722026486,0.5562549824827433,0.4651605062732458,307.0,313.0,305.0,316.0,19.0,363.328,29.5,40.0,43.1,0.8,204,1,0,46.0
9,6.0,1.0,3,10.0,0,0.05084148206282404,-0.09532653202815052,0.4214914446872799,0.36324104750556513,310.0,314.0,305.0,318.0,19.0,451.604,29.5,42.0,43.3,1.6,145,1,0,45.0
9,7.0,1.0,3,11.0,0,-0.02089456330854271,-0.08723397786296035,-0.10430727654747834,0.31847268711228394,309.0,313.0,305.0,316.0,19.0,539.553,29.7,41.0,43.4,1.7,164,1,0,44.0
9,8.0,1.0,3,12.0,0,0.04694882843802229,-0.11390943418525595,0.026037784598955886,0.5794627030220483,313.0,311.0,303.0,319.0,19.0,627.244,29.7,42.0,43.6,2.4,0,1,0,43.0
9,9.0,1.0,3,13.0,0,0.1256360409965387,-0.050667622005431005,0.26242628532214446,0.5461245623036477,308.0,311.0,303.0,312.0,19.0,715.179,29.7,43.0,43.6,1.0,162,1,0,42.0
9,10.0,1.0,3,14.0,0,0.20710372042991176,-0.06595355765079115,0.5385810758866189,0.7547260713702082,313.0,311.0,302.0,313.0,19.0,803.397,29.8,41.0,43.9,2.2,168,1,1,41.0
9,11.0,1.0,3,15.0,0,0.2852348396134576,-0.019196578029688383,0.942871689273009,0.6994800096082876,307.0,309.0,302.0,312.0,18.0,891.908,29.9,41.0,43.9,2.2,162,1,1,40.0
9,12.0,1.0,3,16.0,0,1.5311620462378743,-0.027588856423219323,0.7153201418478787,5.092494437987224,314.0,315.0,308.0,307.0,17.0,980.7,29.9,42.0,43.3,1.7,8,1,1,39.0
9,13.0,2.0,2,1.0,1,5.743847408337087,6.087984298634399,-0.13744585141521654,0.45658784151708537,307.0,306.0,302.0,270.0,19.0,1073.973,29.8,41.0,43.1,1.2,172,1,0,38.0
9,14.0,2.0,2,2.0,1,0.08726559812347993,-0.08303783866619488,0.048130167844109444,0.6099432888217287,306.0,304.0,301.0,307.0,19.0,1182.397,30.1,40.0,43.7,1.5,205,1,0,37.0
9,15.0,2.0,2,3.0,1,0.022758766626746127,-0.09053094437470456,0.16301056071892991,0.36324104750556513,308.0,307.0,303.0,308.0,19.0,1270.477,30.0,42.0,43.7,2.0,258,1,0,36.0
9,16.0,2.0,2,4.0,1,-0.032572524182951895,-0.10102129236661878,-0.2037230011506929,0.3651460841180441,307.0,306.0,304.0,309.0,19.0,1358.325,30.0,40.0,43.9,1.7,178,1,0,35.0
9,17.0,2.0,2,5.0,1,-0.04925532543210787,-0.07104886953257787,-0.36720663716485746,0.28322950978140443,308.0,305.0,303.0,319.0,19.0,1445.974,29.9,41.0,43.7,1.7,0,1,0,34.0
9,18.0,2.0,2,6.0,1,0.03666110100104145,-0.05666210657223897,-0.031402411838454346,0.3870540051615641,306.0,304.0,303.0,307.0,19.0,1533.563,29.7,40.0,43.5,1.3,216,1,0,33.0
9,19.0,2.0,2,7.0,1,-0.16881540105105639,-0.10401853465002223,-0.6234782828086889,0.08891577530844125,313.0,307.0,304.0,309.0,19.0,1621.461,29.8,40.0,43.6,1.2,158,1,0,32.0
9,20.0,2.0,2,8.0,1,-0.20996631079897185,-0.11510833109861797,-0.7405679140080279,0.03366971354652069,308.0,309.0,305.0,311.0,19.0,1708.62,30.0,39.0,44.4,1.6,180,1,0,31.0
9,21.0,2.0,2,9.0,1,-0.17743484836311768,-0.0950268077998108,-0.5594103713977311,0.003189127746840254,309.0,310.0,306.0,308.0,19.0,1795.631,30.0,39.0,44.3,1.2,82,1,0,30.0
9,22.0,2.0,2,10.0,1,-0.14518143261475078,-0.08363728712287535,-0.42906531025129685,0.021286975565398922,313.0,308.0,306.0,319.0,19.0,1882.759,30.0,40.0,43.7,1.7,134,1,0,29.0
9,23.0,2.0,2,11.0,1,-0.07622585411824073,-0.11360970995691518,-0.11756270649457362,0.21845826495708223,308.0,309.0,305.0,313.0,19.0,1970.003,29.9,41.0,43.7,1.3,178,1,0,28.0
9,24.0,2.0,2,12.0,1,-0.063991799868861,-0.1148086068702772,0.07685026606281849,0.18035753270748253,313.0,310.0,307.0,314.0,19.0,2057.495,29.9,41.0,43.5,2.0,179,1,0,27.0
9,25.0,2.0,2,13.0,1,-0.07344538724338404,-0.09592598048483206,-0.18163061790553148,0.19940789883228238,307.0,309.0,305.0,313.0,18.0,2145.031,29.9,41.0,43.5,1.7,177,1,0,26.0
9,26.0,2.0,2,14.0,1,-0.09680130899219845,-0.08993149591802409,-0.325231108999061,0.16225968488892048,313.0,310.0,305.0,312.0,18.0,2232.533,29.8,40.0,43.6,1.6,156,1,0,25.0
9,27.0,2.0,2,15.0,1,-0.15185455311441318,-0.1184052976103622,-0.28988329580680433,0.048910006446359205,309.0,311.0,305.0,313.0,18.0,2319.951,29.9,40.0,43.4,1.0,228,1,0,24.0
9,28.0,2.0,2,16.0,1,-0.17020563448848475,-0.12350060949214892,-0.3340680622971193,0.021286975565398922,310.0,310.0,305.0,319.0,18.0,2407.171,29.9,41.0,43.0,1.2,174,1,0,23.0
9,29.0,2.0,2,17.0,1,-0.11737676386616012,-0.1130102615002347,-0.026983935189425205,0.03652726846524083,313.0,309.0,303.0,312.0,18.0,2494.325,29.9,41.0,42.9,1.0,163,1,0,22.0
9,30.0,2.0,2,18.0,1,-0.10625489636672149,-0.05516348543053724,-0.14849204303779331,-0.05681952554627943,309.0,309.0,305.0,311.0,18.0,2581.669,29.7,42.0,42.5,0.8,317,1,0,21.0
9,31.0,2.0,2,19.0,1,-0.07789413424315633,-0.061757418454025687,0.054757882817657075,-0.026338939746599,313.0,309.0,305.0,313.0,18.0,2669.053,29.8,42.0,42.8,1.3,193,1,1,20.0
9,32.0,2.0,2,20.0,1,-0.05843086611914366,-0.07674362987104613,-0.0777964166532878,0.145114355376603,313.0,307.0,305.0,312.0,17.0,2756.539,29.8,41.0,42.6,1.1,136,1,1,19.0
9,33.0,2.0,2,21.0,1,1.4991866771769946,0.12347215466034399,0.7838065299078736,4.473357538931217,313.0,323.0,308.0,319.0,18.0,2844.095,29.8,41.0,42.4,1.3,242,1,1,18.0
9,34.0,3.0,2,1.0,1,5.440498472289944,6.041826767469975,-0.7670787739022185,-0.1644540941514038,309.0,309.0,305.0,266.0,19.0,2937.253,29.8,42.0,42.5,1.5,164,1,0,17.0
9,35.0,3.0,2,2.0,1,-0.40765750560146224,-0.16785979528652872,-0.93498088656542,-0.39210596934276415,308.0,308.0,305.0,312.0,19.0,3044.586,29.8,41.0,42.6,1.8,139,1,0,16.0
9,36.0,3.0,2,3.0,1,-0.38402353716515664,-0.17355455562499697,-1.071953662685394,-0.2339879305069217,309.0,306.0,306.0,311.0,19.0,3130.886,29.9,42.0,42.5,1.2,196,1,0,15.0
9,37.0,3.0,2,4.0,1,-0.36483831572862724,-0.1744537283100182,-0.9393993632144492,-0.2225577108320445,308.0,307.0,306.0,319.0,19.0,3217.271,30.1,41.0,42.5,1.5,171,1,0,14.0
9,38.0,3.0,2,5.0,1,-0.38152111697778324,-0.1552713776962323,-1.091836807606037,-0.2749462176752449,309.0,308.0,307.0,312.0,19.0,3303.725,30.0,40.0,42.8,1.6,186,1,0,13.0
9,39.0,3.0,2,6.0,1,0.7164852519041238,0.20739493859565764,4.886362098533703,-0.24351311356932334,174.0,327.0,307.0,311.0,19.0,3390.119,30.0,40.0,42.6,1.3,168,1,0,12.0
9,40.0,3.0,2,7.0,1,-0.29755101735703676,-0.1414840631925728,-0.9703286997576688,-0.08349003812100192,309.0,315.0,309.0,316.0,18.0,3480.462,30.0,40.0,42.8,1.7,205,1,0,11.0
9,41.0,3.0,2,8.0,1,-0.39987219835185484,-0.1867424216719749,-0.9217254566183247,-0.3111419133123657,313.0,319.0,308.0,321.0,18.0,3567.158,30.2,40.0,42.9,1.8,190,1,0,10.0
9,42.0,3.0,2,9.0,1,-0.4137745327261541,-0.1927369062387829,-1.2641573969182676,-0.19207712503236407,315.0,332.0,308.0,322.0,18.0,3653.486,30.3,39.0,42.5,1.3,188,1,0,9.0
9,43.0,3.0,2,10.0,1,-0.34898965454193304,-0.15377275655452952,-0.9725379380821874,-0.21970015591332437,312.0,330.0,309.0,321.0,18.0,3739.764,30.1,39.0,42.5,1.6,144,1,0,8.0
9,44.0,3.0,2,11.0,1,-0.34815551447947524,-0.1696581406565712,-1.140440050745389,-0.09396773948964132,315.0,330.0,308.0,323.0,18.0,3826.275,30.0,40.0,41.7,0.8,334,1,0,7.0
9,45.0,3.0,2,12.0,1,-0.27224876879581555,-0.14657937507436058,-0.28104634250873817,-0.2778037725939651,314.0,319.0,311.0,319.0,18.0,3912.789,30.0,40.0,41.7,1.1,161,1,0,6.0
9,46.0,3.0,2,13.0,1,-0.21775161804857532,-0.14717882353104106,-0.5174348432319346,0.012714310809238485,316.0,327.0,309.0,318.0,18.0,3999.576,30.0,41.0,41.8,1.6,190,1,0,5.0
9,47.0,3.0,2,14.0,1,-0.30756069810653036,-0.14028516627921186,-1.1338123357718413,-0.05110441570884252,313.0,333.0,310.0,321.0,18.0,4086.559,30.0,41.0,41.2,1.1,176,1,0,4.0
9,48.0,3.0,2,15.0,1,-0.28559500979514035,-0.2014289088606546,-0.8554483068828483,0.09844095837083948,315.0,334.0,310.0,330.0,18.0,4173.219,30.0,42.0,41.2,1.2,157,1,0,3.0
9,49.0,3.0,2,16.0,1,-0.1980103032370754,-0.18494407630193244,-0.33185882397260863,0.12034887941436286,314.0,329.0,309.0,327.0,18.0,4259.958,30.0,41.0,41.0,1.2,179,1,0,2.0
9,50.0,3.0,2,17.0,1,-0.23971730635996535,-0.1447810297043181,-1.3061329250840719,0.26989425349404483,312.0,330.0,309.0,320.0,18.0,4347.012,30.0,41.0,40.8,1.7,161,1,0,1.0
10,1.0,1.0,2,1.0,1,1.0417998762626535,-0.169957864884912,2.367830408585696,0.06224526273372214,310.0,307.0,305.0,290.0,9.0,0.0,29.3,41.0,42.8,0.6,332,1,0,51.0
10,2.0,1.0,2,2.0,1,-0.053147979056909614,-0.08723397786296035,0.6910185202782066,-0.13492602665796116,315.0,313.0,307.0,311.0,8.0,91.662,29.2,41.0,42.5,1.5,4,1,0,50.0
10,3.0,1.0,2,3.0,1,-0.18382992217529281,-0.0404769982418565,-0.4401115018738815,-0.24351311356932334,310.0,322.0,307.0,293.0,8.0,179.237,29.2,40.0,43.1,1.0,189,1,0,49.0
10,4.0,1.0,2,4.0,1,-0.1938396029247864,-0.1148086068702772,-0.1308181364416689,-0.1749317955200432,309.0,316.0,308.0,312.0,8.0,266.342,29.4,39.0,43.2,1.3,23,1,0,48.0
10,5.0,1.0,2,5.0,1,-0.17354219473831595,-0.07974087215444958,-0.14407356638876417,-0.21112749115716392,313.0,312.0,307.0,307.0,8.0,353.411,29.5,40.0,43.1,0.8,204,1,0,47.0
10,6.0,1.0,2,6.0,1,-0.2697463486084461,-0.13429068171240388,-0.6963831475177129,-0.12921091682052088,312.0,319.0,307.0,305.0,8.0,440.553,29.5,42.0,43.3,1.6,145,1,0,46.0
10,7.0,1.0,2,7.0,1,-0.2508391738594,-0.14028516627921186,-0.22360614607132795,-0.24922822340676362,308.0,310.0,309.0,308.0,8.0,527.349,29.7,41.0,43.4,1.7,164,1,0,45.0
10,8.0,1.0,2,8.0,1,-0.3164581921060789,-0.16696062260150746,-0.6654538109744933,-0.19874475317604218,313.0,319.0,308.0,310.0,8.0,614.213,29.6,42.0,43.6,1.8,160,1,0,44.0
10,9.0,1.0,2,9.0,1,-0.2427758199223093,-0.18584324898695367,-0.14186432806424568,-0.1120655873082,313.0,319.0,307.0,320.0,8.0,700.841,29.7,43.0,43.6,1.0,162,1,0,43.0
10,10.0,1.0,2,10.0,1,-0.22275645842332212,-0.16066641380635874,-0.3406957772706669,-0.037769159421479584,314.0,320.0,307.0,319.0,8.0,787.734,29.8,41.0,44.1,0.6,178,1,0,42.0
10,11.0,1.0,2,11.0,1,-0.1946737429872442,-0.18104766133350667,0.2381246637524724,-0.12635336190180071,311.0,318.0,309.0,313.0,8.0,874.699,29.9,41.0,43.9,2.2,162,1,0,41.0
10,12.0,1.0,2,12.0,1,-0.0912403752424811,-0.15587082615291278,0.5164886926414575,0.027954603709080393,313.0,318.0,309.0,315.0,8.0,961.765,29.9,41.0,43.9,1.8,181,1,0,40.0
10,13.0,1.0,2,13.0,1,-0.11320606355386717,-0.19543442429384664,0.8346190113717361,-0.05872456215876178,313.0,320.0,309.0,329.0,8.0,1049.203,29.8,41.0,43.1,1.2,172,1,0,39.0
10,14.0,1.0,2,14.0,1,-0.08011850774304248,-0.20682394497078102,0.8832222545110803,0.06986540918364141,313.0,322.0,310.0,339.0,8.0,1136.562,29.9,41.0,43.7,1.2,199,1,0,38.0
10,15.0,1.0,2,15.0,1,0.008300338877476297,-0.12290116103546843,1.020195030631062,0.047004969833880236,313.0,321.0,307.0,333.0,7.0,1224.04,30.0,42.0,43.7,2.0,258,1,0,37.0
10,16.0,1.0,2,16.0,1,-0.15769353355161778,-0.1414840631925728,0.045920929519598794,-0.04253175095268208,314.0,318.0,309.0,313.0,7.0,1311.836,30.0,42.0,43.5,0.8,156,1,0,36.0
10,17.0,1.0,2,17.0,1,-0.04703095193221777,-0.07374638758764163,0.6136951789201535,-0.12349580698308057,311.0,309.0,309.0,309.0,7.0,1399.035,29.9,41.0,43.7,1.7,0,1,0,35.0
10,18.0,1.0,2,18.0,1,-0.13739612536514728,-0.11930447029538344,-0.009310028593300792,-0.019671311602920915,315.0,317.0,307.0,315.0,7.0,1486.632,29.8,39.0,43.5,1.5,268,1,0,34.0
10,19.0,1.0,2,19.0,1,-0.1351717518652572,-0.1130102615002347,0.21161380385828185,-0.1273058802080419,311.0,318.0,308.0,319.0,7.0,1573.904,29.7,40.0,43.5,1.3,216,1,0,33.0
10,20.0,1.0,2,20.0,1,-0.01394339612139307,-0.13878654513751013,1.075425988743954,-0.002525982090600038,312.0,317.0,308.0,312.0,5.0,1661.184,29.9,40.0,44.3,0.8,201,1,1,32.0
10,21.0,1.0,2,21.0,1,-0.013387302746422521,-0.10162074082329925,0.7462494783911062,0.023192012177881277,313.0,317.0,307.0,317.0,3.0,1748.9,30.0,39.0,44.4,1.6,180,1,1,31.0
10,22.0,1.0,2,22.0,1,1.0790581323857633,-0.12050336720874547,0.05696712114217557,4.122830802234898,313.0,318.0,308.0,319.0,4.0,1836.618,30.0,39.0,44.0,1.3,145,1,1,30.0
10,23.0,2.0,3,5.0,0,5.148271403742239,5.702838665216977,-0.2633724359126138,-0.30542680347492535,316.0,304.0,308.0,283.0,11.0,1928.265,30.0,40.0,43.7,1.7,134,1,0,29.0
10,24.0,2.0,3,6.0,0,-0.45103278884926384,-0.13728792399580733,-1.3017144484350427,-0.4797376535168475,308.0,330.0,307.0,331.0,9.0,2034.547,29.9,41.0,43.6,1.5,210,1,0,28.0
10,25.0,2.0,3,7.0,0,-0.37317971635320524,-0.1570697230662748,-0.652198381027398,-0.43020670159236724,305.0,305.0,308.0,313.0,8.0,2120.691,29.9,41.0,43.5,1.7,177,1,0,27.0
10,26.0,2.0,3,8.0,0,-0.3792967434778971,-0.16156558649137998,-0.7052201008157712,-0.41401389038628417,307.0,308.0,306.0,319.0,8.0,2207.115,29.8,40.0,43.6,1.6,156,1,0,26.0
10,27.0,2.0,3,9.0,0,-0.35621886841656597,-0.14448130547597732,-0.6676630492990039,-0.4054412256301271,305.0,307.0,306.0,319.0,8.0,2293.517,29.9,39.0,43.4,1.7,153,1,0,25.0
10,28.0,2.0,3,10.0,0,-0.3809650236028127,-0.16636117414482698,-0.6720815259480409,-0.4187764819174866,311.0,310.0,308.0,319.0,7.0,2380.002,29.9,41.0,43.0,1.2,174,1,0,24.0
10,29.0,2.0,3,11.0,0,-0.3598334753538805,-0.1891402154986979,-0.6985923858422236,-0.2625634796941232,313.0,318.0,310.0,322.0,7.0,2466.398,29.9,41.0,43.3,0.8,112,1,0,23.0
10,30.0,2.0,3,12.0,0,-0.22192231836086432,-0.05126707046211148,-0.21035071612423267,-0.43877936634852427,306.0,316.0,309.0,339.0,7.0,2552.87,29.7,42.0,42.5,0.8,317,1,0,22.0
10,31.0,2.0,3,13.0,0,-0.238327072922537,-0.08393701135121612,-0.08221489330231695,-0.4463995127984469,311.0,316.0,309.0,317.0,7.0,2639.838,29.7,41.0,42.5,1.2,190,1,0,21.0
10,32.0,2.0,3,14.0,0,-0.3281361529804881,-0.19573414852218635,-0.41801911862872004,-0.2539908149379627,313.0,319.0,308.0,319.0,7.0,2726.747,29.8,41.0,42.6,1.1,136,1,0,20.0
10,33.0,2.0,3,15.0,0,-0.36456026904114397,-0.20052973617563336,-0.44894845517193976,-0.35019516386820315,316.0,319.0,310.0,321.0,7.0,2813.333,29.9,41.0,42.6,1.1,174,1,0,19.0
10,34.0,2.0,3,16.0,0,-0.3893064242273907,-0.1696581406565712,-0.6853369558951362,-0.431159219898605,312.0,319.0,310.0,320.0,7.0,2899.788,29.8,42.0,42.5,1.5,164,1,0,18.0
10,35.0,2.0,3,17.0,0,-0.36205784885377057,-0.18824104281367665,-0.43348378690033385,-0.387343377811565,314.0,320.0,309.0,316.0,7.0,2986.154,29.8,41.0,42.6,0.8,232,1,0,17.0
10,36.0,2.0,3,18.0,0,-0.1963420231121598,-0.13878654513751013,0.4214914446872799,-0.34543257233700403,312.0,317.0,309.0,319.0,7.0,3072.618,29.8,41.0,42.6,1.8,139,1,0,16.0
10,37.0,2.0,3,19.0,0,-0.3256337327931147,-0.14388185701929684,-0.2722093892106799,-0.47307002537316606,315.0,319.0,313.0,322.0,7.0,3159.678,30.0,43.0,42.5,1.8,208,1,0,15.0
10,38.0,2.0,3,20.0,0,-0.05537235255679576,-0.04347424052526102,0.7440402400665878,-0.3044742851686842,303.0,316.0,310.0,345.0,7.0,3246.273,30.1,41.0,42.5,1.5,171,1,0,14.0
10,39.0,2.0,3,21.0,0,-0.2708585353583872,-0.1876415943569951,-0.03582088848749134,-0.24827570510052244,317.0,321.0,308.0,325.0,7.0,3333.84,30.0,40.0,42.8,1.1,145,1,0,13.0
10,40.0,2.0,3,22.0,0,-0.27947798267045243,-0.1930366304671226,-0.06895946335522952,-0.24637066848804348,314.0,318.0,309.0,327.0,7.0,3420.632,30.0,40.0,42.6,1.3,168,1,0,12.0
10,41.0,2.0,3,23.0,0,-0.33480927348015044,-0.16756007105818901,-0.19267680952810826,-0.4635448423107678,315.0,320.0,309.0,325.0,7.0,3507.393,30.1,41.0,42.9,2.0,187,1,0,11.0
