Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,Year
SAI,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:27.323000,0 days 00:00:28.387000,0 days 00:00:30.360000,0 days 00:00:28.576000,309.0,307.0,309.0,,2.0,1299.099,30.0,42.0,43.5,0.8,156,1,2023
LEC,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:27.155000,0 days 00:00:28.242000,0 days 00:00:30.148000,0 days 00:00:28.765000,325.0,325.0,309.0,334.0,3.0,1299.962,30.0,42.0,43.5,0.8,156,1,2023
RUS,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:27.976000,0 days 00:00:28.483000,0 days 00:00:30.822000,0 days 00:00:28.671000,328.0,323.0,308.0,331.0,5.0,1303.248,30.0,42.0,43.5,0.8,156,1,2023
PER,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:26.823000,0 days 00:00:28.121000,0 days 00:00:30.458000,0 days 00:00:28.244000,322.0,306.0,305.0,341.0,4.0,1303.512,30.0,42.0,43.5,0.8,156,1,2023
PIA,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:27.201000,0 days 00:00:28.376000,0 days 00:00:29.995000,0 days 00:00:28.830000,311.0,306.0,305.0,320.0,6.0,1311.065,30.0,42.0,43.5,0.8,156,1,2023
NOR,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:27.199000,0 days 00:00:28.356000,0 days 00:00:30.068000,0 days 00:00:28.775000,314.0,318.0,309.0,313.0,7.0,1311.836,30.0,42.0,43.5,0.8,156,1,2023
HAM,16.0,1.0,HARD,19.0,False,0 days 00:01:27.240000,0 days 00:00:28.283000,0 days 00:00:29.987000,0 days 00:00:28.970000,315.0,325.0,309.0,324.0,8.0,1312.555,30.0,42.0,43.5,0.8,156,1,2023
ALB,16.0,2.0,HARD,4.0,False,0 days 00:01:47.605000,0 days 00:00:48.509000,0 days 00:00:30.090000,0 days 00:00:29.006000,321.0,306.0,309.0,283.0,13.0,1315.006,30.0,42.0,43.5,0.8,156,1,2023
ALO,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:27.164000,0 days 00:00:28.235000,0 days 00:00:30.255000,0 days 00:00:28.674000,316.0,312.0,308.0,323.0,9.0,1315.475,30.0,42.0,43.5,0.8,156,1,2023
BOT,16.0,1.0,HARD,19.0,False,0 days 00:01:27.824000,0 days 00:00:28.558000,0 days 00:00:30.380000,0 days 00:00:28.886000,309.0,309.0,307.0,313.0,10.0,1322.335,30.0,42.0,43.5,0.8,156,1,2023
OCO,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:28.249000,0 days 00:00:28.678000,0 days 00:00:30.517000,0 days 00:00:29.054000,307.0,304.0,305.0,312.0,11.0,1324.108,30.0,42.0,43.5,0.8,156,1,2023
STR,16.0,1.0,MEDIUM,16.0,True,0 days 00:01:28.080000,0 days 00:00:28.251000,0 days 00:00:30.546000,0 days 00:00:29.283000,315.0,310.0,308.0,,12.0,1326.408,30.0,42.0,43.5,0.8,156,1,2023
LAW,16.0,2.0,HARD,6.0,False,0 days 00:01:27.412000,0 days 00:00:28.441000,0 days 00:00:30.034000,0 days 00:00:28.937000,308.0,306.0,305.0,311.0,14.0,1342.904,30.0,40.0,43.9,1.7,178,1,2023
ZHO,16.0,2.0,HARD,8.0,False,0 days 00:01:27.153000,0 days 00:00:28.446000,0 days 00:00:30.051000,0 days 00:00:28.656000,310.0,309.0,311.0,310.0,15.0,1344.092,30.0,40.0,43.9,1.7,178,1,2023
SAR,16.0,2.0,HARD,5.0,False,0 days 00:01:26.840000,0 days 00:00:28.303000,0 days 00:00:29.751000,0 days 00:00:28.786000,317.0,313.0,310.0,318.0,16.0,1346.365,30.0,40.0,43.9,1.7,178,1,2023
HUL,16.0,2.0,HARD,7.0,False,0 days 00:01:26.990000,0 days 00:00:28.381000,0 days 00:00:29.965000,0 days 00:00:28.644000,310.0,308.0,307.0,313.0,17.0,1347.549,30.0,40.0,43.9,1.7,178,1,2023
GAS,16.0,2.0,HARD,9.0,False,0 days 00:01:27.088000,0 days 00:00:28.289000,0 days 00:00:30.067000,0 days 00:00:28.732000,,305.0,306.0,313.0,18.0,1348.755,30.0,40.0,43.9,1.7,178,1,2023
MAG,16.0,2.0,MEDIUM,4.0,True,0 days 00:01:27.649000,0 days 00:00:28.491000,0 days 00:00:29.955000,0 days 00:00:29.203000,307.0,306.0,304.0,309.0,19.0,1358.325,30.0,40.0,43.9,1.7,178,1,2023
VER,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:26.733000,0 days 00:00:28.348000,0 days 00:00:29.889000,0 days 00:00:28.496000,309.0,307.0,307.0,310.0,1.0,1384.827,30.0,40.0,43.9,1.7,178,1,2023
SAI,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:27.721000,0 days 00:00:28.460000,0 days 00:00:30.585000,0 days 00:00:28.676000,310.0,306.0,309.0,313.0,2.0,1386.422,30.0,40.0,43.9,1.7,178,1,2023
LEC,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:27.670000,0 days 00:00:28.308000,0 days 00:00:30.329000,0 days 00:00:29.033000,316.0,324.0,311.0,330.0,3.0,1387.117,30.0,40.0,43.9,1.7,178,1,2023
PER,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:27.011000,0 days 00:00:28.691000,0 days 00:00:30.102000,0 days 00:00:28.218000,312.0,310.0,307.0,299.0,4.0,1390.335,30.0,40.0,43.9,1.7,178,1,2023
RUS,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:27.055000,0 days 00:00:28.502000,0 days 00:00:30.069000,0 days 00:00:28.484000,325.0,328.0,308.0,313.0,5.0,1391.224,30.0,40.0,43.9,1.7,178,1,2023
PIA,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:27.440000,0 days 00:00:28.578000,0 days 00:00:30.037000,0 days 00:00:28.825000,310.0,306.0,306.0,313.0,6.0,1398.266,29.9,41.0,43.7,1.7,0,1,2023
NOR,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:27.597000,0 days 00:00:28.582000,0 days 00:00:30.325000,0 days 00:00:28.690000,311.0,309.0,309.0,309.0,7.0,1399.035,29.9,41.0,43.7,1.7,0,1,2023
HAM,17.0,1.0,HARD,20.0,False,0 days 00:01:27.585000,0 days 00:00:28.335000,0 days 00:00:30.308000,0 days 00:00:28.942000,312.0,320.0,310.0,326.0,8.0,1399.795,29.9,41.0,43.7,1.7,0,1,2023
ALO,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:27.156000,0 days 00:00:28.169000,0 days 00:00:30.151000,0 days 00:00:28.836000,317.0,312.0,306.0,,9.0,1402.639,29.9,41.0,43.7,1.7,0,1,2023
BOT,17.0,1.0,HARD,20.0,False,0 days 00:01:27.470000,0 days 00:00:28.419000,0 days 00:00:30.267000,0 days 00:00:28.784000,312.0,310.0,307.0,315.0,10.0,1410.159,29.9,41.0,43.7,1.7,0,1,2023
OCO,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:28.111000,0 days 00:00:28.605000,0 days 00:00:30.381000,0 days 00:00:29.125000,,304.0,303.0,,11.0,1412.357,29.9,41.0,43.7,1.7,0,1,2023
STR,17.0,1.0,MEDIUM,17.0,True,0 days 00:01:27.909000,0 days 00:00:28.149000,0 days 00:00:30.462000,0 days 00:00:29.298000,316.0,311.0,306.0,321.0,12.0,1414.488,29.9,41.0,43.7,1.7,0,1,2023
ALB,17.0,2.0,HARD,5.0,False,0 days 00:01:27.087000,0 days 00:00:28.112000,0 days 00:00:29.907000,0 days 00:00:29.068000,314.0,310.0,307.0,317.0,13.0,1422.611,29.9,41.0,43.7,1.7,0,1,2023
LAW,17.0,2.0,HARD,7.0,False,0 days 00:01:27.045000,0 days 00:00:28.399000,0 days 00:00:29.851000,0 days 00:00:28.795000,312.0,307.0,305.0,302.0,14.0,1430.316,29.9,41.0,43.7,1.7,0,1,2023
ZHO,17.0,2.0,HARD,9.0,False,0 days 00:01:26.866000,0 days 00:00:28.172000,0 days 00:00:29.873000,0 days 00:00:28.821000,313.0,322.0,310.0,322.0,15.0,1431.245,29.9,41.0,43.7,1.7,0,1,2023
SAR,17.0,2.0,HARD,6.0,False,0 days 00:01:27,0 days 00:00:28.198000,0 days 00:00:29.880000,0 days 00:00:28.922000,316.0,314.0,309.0,322.0,16.0,1433.205,29.9,41.0,43.7,1.7,0,1,2023
HUL,17.0,2.0,HARD,8.0,False,0 days 00:01:26.988000,0 days 00:00:28.315000,0 days 00:00:29.968000,0 days 00:00:28.705000,,309.0,306.0,,17.0,1434.539,29.9,41.0,43.7,1.7,0,1,2023
GAS,17.0,2.0,HARD,10.0,False,0 days 00:01:27.076000,0 days 00:00:28.286000,0 days 00:00:29.953000,0 days 00:00:28.837000,307.0,306.0,306.0,314.0,18.0,1435.843,29.9,41.0,43.7,1.7,0,1,2023
MAG,17.0,2.0,MEDIUM,5.0,True,0 days 00:01:27.589000,0 days 00:00:28.591000,0 days 00:00:29.881000,0 days 00:00:29.117000,308.0,305.0,303.0,,19.0,1445.974,29.9,41.0,43.7,1.7,0,1,2023
VER,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:26.273000,0 days 00:00:28.247000,0 days 00:00:29.668000,0 days 00:00:28.358000,311.0,308.0,307.0,311.0,1.0,1471.56,29.8,39.0,43.5,1.5,268,1,2023
SAI,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:27.512000,0 days 00:00:28.306000,0 days 00:00:30.501000,0 days 00:00:28.705000,,306.0,309.0,319.0,2.0,1474.143,29.8,39.0,43.5,1.5,268,1,2023
LEC,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:27.498000,0 days 00:00:28.199000,0 days 00:00:30.370000,0 days 00:00:28.929000,315.0,322.0,309.0,322.0,3.0,1474.787,29.8,39.0,43.5,1.5,268,1,2023
PER,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:26.765000,0 days 00:00:28.397000,0 days 00:00:29.981000,0 days 00:00:28.387000,314.0,312.0,306.0,314.0,4.0,1477.346,29.8,39.0,43.5,1.5,268,1,2023
RUS,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:27.383000,0 days 00:00:28.386000,0 days 00:00:30.340000,0 days 00:00:28.657000,315.0,319.0,308.0,330.0,5.0,1478.279,29.8,39.0,43.5,1.5,268,1,2023
PIA,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:27.398000,0 days 00:00:28.507000,0 days 00:00:30.094000,0 days 00:00:28.797000,,305.0,305.0,314.0,6.0,1485.706,29.8,39.0,43.5,1.5,268,1,2023
NOR,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:27.272000,0 days 00:00:28.430000,0 days 00:00:30.043000,0 days 00:00:28.799000,315.0,317.0,307.0,315.0,7.0,1486.632,29.8,39.0,43.5,1.5,268,1,2023
HAM,18.0,1.0,HARD,21.0,False,0 days 00:01:27.279000,0 days 00:00:28.332000,0 days 00:00:30.182000,0 days 00:00:28.765000,314.0,317.0,309.0,317.0,8.0,1487.38,29.8,39.0,43.5,1.5,268,1,2023
ALO,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:27.275000,0 days 00:00:28.210000,0 days 00:00:30.324000,0 days 00:00:28.741000,319.0,315.0,308.0,325.0,9.0,1489.795,29.8,39.0,43.5,1.5,268,1,2023
BOT,18.0,1.0,HARD,21.0,False,0 days 00:01:27.634000,0 days 00:00:28.440000,0 days 00:00:30.291000,0 days 00:00:28.903000,309.0,308.0,306.0,313.0,10.0,1497.629,29.8,39.0,43.5,1.5,268,1,2023
OCO,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:28.261000,0 days 00:00:28.629000,0 days 00:00:30.459000,0 days 00:00:29.173000,305.0,303.0,304.0,311.0,11.0,1500.468,29.8,39.0,43.5,1.5,268,1,2023
STR,18.0,1.0,MEDIUM,18.0,True,0 days 00:01:28.401000,0 days 00:00:28.279000,0 days 00:00:30.672000,0 days 00:00:29.450000,315.0,311.0,306.0,326.0,12.0,1502.397,29.8,39.0,43.5,1.5,268,1,2023
ALB,18.0,2.0,HARD,6.0,False,0 days 00:01:26.893000,0 days 00:00:28.215000,0 days 00:00:29.832000,0 days 00:00:28.846000,,310.0,308.0,314.0,13.0,1509.698,29.8,39.0,43.5,1.5,268,1,2023
LAW,18.0,2.0,HARD,8.0,False,0 days 00:01:26.815000,0 days 00:00:28.197000,0 days 00:00:29.801000,0 days 00:00:28.817000,310.0,306.0,306.0,320.0,14.0,1517.361,29.7,40.0,43.5,1.3,216,1,2023
ZHO,18.0,2.0,HARD,10.0,False,0 days 00:01:27.055000,0 days 00:00:28.160000,0 days 00:00:30.123000,0 days 00:00:28.772000,311.0,311.0,310.0,328.0,15.0,1518.111,29.7,40.0,43.5,1.3,216,1,2023
SAR,18.0,2.0,HARD,7.0,False,0 days 00:01:26.906000,0 days 00:00:28.160000,0 days 00:00:29.981000,0 days 00:00:28.765000,318.0,313.0,309.0,321.0,16.0,1520.205,29.7,40.0,43.5,1.3,216,1,2023
HUL,18.0,2.0,HARD,9.0,False,0 days 00:01:27.294000,0 days 00:00:28.432000,0 days 00:00:30.085000,0 days 00:00:28.777000,308.0,307.0,306.0,310.0,17.0,1521.527,29.7,40.0,43.5,1.3,216,1,2023
GAS,18.0,2.0,HARD,11.0,False,0 days 00:01:27.053000,0 days 00:00:28.315000,0 days 00:00:30.045000,0 days 00:00:28.693000,306.0,305.0,305.0,,18.0,1522.919,29.7,40.0,43.5,1.3,216,1,2023
MAG,18.0,2.0,MEDIUM,6.0,True,0 days 00:01:27.898000,0 days 00:00:28.639000,0 days 00:00:30.033000,0 days 00:00:29.226000,306.0,304.0,303.0,307.0,19.0,1533.563,29.7,40.0,43.5,1.3,216,1,2023
VER,19.0,1.0,MEDIUM,19.0,True,0 days 00:01:26.438000,0 days 00:00:28.368000,0 days 00:00:29.832000,0 days 00:00:28.238000,,311.0,307.0,310.0,1.0,1557.833,29.7,40.0,43.5,1.3,216,1,2023
